Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
244800	-1611.8630723032	4	3	0
244900	-1617.8045111325	6	3	0
245000	-1608.78156876196	4	3	0
245100	-1603.55111059753	3	3	0
245200	-1612.26958664418	4	4	0
245300	-1606.18890164979	2	3	0
245400	-1617.46333262839	2	4	0
245500	-1610.00073191289	2	2	0
245600	-1609.41914275218	3	1	0
245700	-1619.68989337659	4	3	0
245800	-1609.43177739294	3	1	0
245900	-1609.72081185998	2	2	0
246000	-1608.42833076099	1	3	0
246100	-1610.66123520373	2	3	0
246200	-1622.07535283088	4	4	0
246300	-1612.71329825795	3	2	0
246400	-1618.90999567046	5	1	0
246500	-1615.07764086491	3	2	0
246600	-1612.58770077392	2	3	0
246700	-1629.29628823369	4	5	0
246800	-1606.79168320045	1	2	0
246900	-1614.86614618397	4	2	0
247000	-1628.1936451044	6	3	0
247100	-1625.81320676912	5	4	0
247200	-1617.24557002991	3	2	0
247300	-1611.73686757709	1	4	0
247400	-1613.21966545713	3	2	0
247500	-1610.65002987926	3	2	0
247600	-1611.61750146548	1	3	0
247700	-1607.23689422653	1	2	0
247800	-1613.10041401481	3	2	0
247900	-1611.62059847216	3	2	0
248000	-1606.21945814212	2	1	0
248100	-1619.84794853564	4	3	0
248200	-1617.50659205117	4	2	0
248300	-1623.52552108155	3	3	0
248400	-1606.86356283011	2	1	0
248500	-1617.09075196816	3	3	0
248600	-1612.22667400369	2	3	0
248700	-1612.2446981996	1	4	0
248800	-1609.78187710407	1	3	0
248900	-1607.27795218542	2	2	0
249000	-1607.30951904477	2	1	0
249100	-1605.87613635216	2	1	0
249200	-1611.27070217675	1	2	0
249300	-1620.70646006195	3	4	0
249400	-1612.36238295756	2	3	0
249500	-1615.63154608044	2	4	0
249600	-1611.41699997147	3	2	0
249700	-1616.34295455991	2	4	0
249800	-1604.84769744409	2	1	0
249900	-1619.59937349	2	5	0
250000	-1620.68815654234	3	4	0
250100	-1630.38386676653	7	3	0
250200	-1621.46578952917	4	4	0
250300	-1613.29972197531	1	4	0
250400	-1622.71458433297	2	6	0
250500	-1612.06169033459	3	1	0
250600	-1605.16995173088	1	2	0
250700	-1624.43437543098	5	3	0
250800	-1623.73991206146	2	4	0
250900	-1646.10879008067	8	3	0
251000	-1614.95361042257	2	3	0
251100	-1613.54590293674	4	1	0
251200	-1607.50176844893	2	2	0
251300	-1626.18921093546	1	6	0
251400	-1613.62387512585	3	2	0
251500	-1619.83915408825	5	2	0
251600	-1611.44268675296	2	2	0
251700	-1611.54268171756	3	3	0
251800	-1625.32256716402	3	5	0
251900	-1607.90297826368	2	2	0
252000	-1611.07729422305	2	2	0
252100	-1605.69068379246	1	2	0
252200	-1613.89261292681	2	3	0
252300	-1608.13126200839	2	2	0
252400	-1609.43051686744	5	3	0
252500	-1600.98630453322	4	1	0
252600	-1601.44604544185	4	1	0
252700	-1604.79135648461	5	1	0
252800	-1601.04780094057	4	1	0
252900	-1606.3064122329	5	2	0
253000	-1620.82866806051	5	6	0
253100	-1616.24409897872	5	5	0
253200	-1604.61636863039	5	1	0
253300	-1603.11989677888	5	1	0
253400	-1606.45851903143	5	1	0
253500	-1617.69202871873	6	2	0
253600	-1617.69361898449	3	6	0
253700	-1637.28915105156	6	7	0
253800	-1615.77310744847	6	3	0
253900	-1619.85210545791	6	4	0
254000	-1611.16108359638	5	3	0
254100	-1614.98016715789	3	6	0
254200	-1609.87029395824	5	3	0
254300	-1612.85311008298	6	2	0
254400	-1601.41352119422	4	1	0
254500	-1602.08420333139	4	1	0
254600	-1613.79098196263	7	2	0
254700	-1606.74182104844	4	3	0
254800	-1612.05489069252	5	2	0
254900	-1612.96574847553	5	1	0
255000	-1605.39342247656	4	1	0
255100	-1610.37926536245	5	1	0
255200	-1604.63576732894	4	1	0
255300	-1613.50311499518	5	1	0
255400	-1610.35889148499	4	1	0
255500	-1616.61421354843	5	1	0
255600	-1614.6209837856	5	2	0
255700	-1611.53595567845	4	2	0
255800	-1609.39146340847	3	2	0
255900	-1607.88308625444	4	1	0
256000	-1604.08360726495	2	2	0
256100	-1613.55726297181	4	2	0
256200	-1612.37580032365	3	3	0
256300	-1613.37777825403	3	4	0
256400	-1626.40516411975	6	3	0
256500	-1617.57766715797	4	3	0
256600	-1614.14271570034	4	1	0
256700	-1614.53494546918	2	6	0
256800	-1606.82827961688	2	3	0
256900	-1626.29180454268	2	7	0
257000	-1612.35477030344	4	3	0
257100	-1609.82865685719	3	3	0
257200	-1606.30656465067	4	2	0
257300	-1608.48805939777	2	3	0
257400	-1610.79696886417	3	3	0
257500	-1612.44444435936	4	3	0
257600	-1612.41175470789	4	3	0
257700	-1619.02749278969	5	3	0
257800	-1607.96618419393	4	1	0
257900	-1608.6532860753	3	3	0
258000	-1611.79232830467	3	3	0
258100	-1605.67159649703	4	1	0
258200	-1614.1279826907	4	3	0
258300	-1622.33044371159	5	4	0
258400	-1621.72378363072	4	4	0
258500	-1625.70520292853	6	5	0
258600	-1609.82856987588	5	2	0
258700	-1604.25342838727	5	2	0
258800	-1600.48783319515	3	2	0
258900	-1603.86921031436	2	3	0
259000	-1621.16048203144	3	5	0
259100	-1618.99630843788	3	4	0
259200	-1615.03468739544	3	2	0
259300	-1612.14767905265	2	3	0
259400	-1617.82642441361	2	4	0
259500	-1624.542169716	5	3	0
259600	-1627.08264425209	5	5	0
259700	-1622.90913503501	2	6	0
259800	-1605.41544113071	1	2	0
259900	-1617.42582619365	2	4	0
260000	-1614.98229703482	2	3	0
260100	-1629.66459664679	3	5	0
260200	-1608.9620673711	2	1	0
260300	-1615.57414036221	3	1	0
260400	-1613.42365730216	2	3	0
260500	-1615.54855734553	1	4	0
260600	-1614.05123611641	4	2	0
260700	-1626.08544459346	5	4	0
260800	-1612.51759454115	4	2	0
260900	-1615.43609295382	5	4	0
261000	-1604.75147290942	4	3	0
261100	-1608.6238754146	4	2	0
261200	-1607.97875605239	4	2	0
261300	-1605.01574780599	5	2	0
261400	-1622.17195682105	6	5	0
261500	-1610.79460455099	3	5	0
261600	-1623.10047801066	3	7	0
261700	-1614.68697961131	7	2	0
261800	-1624.56679777456	8	2	0
261900	-1600.22748548396	4	1	0
262000	-1602.52124788277	5	1	0
262100	-1610.92232116839	5	2	0
262200	-1608.06789402231	6	1	0
262300	-1616.12173447124	7	3	0
262400	-1621.49705304262	4	7	0
262500	-1629.61048810028	7	5	0
262600	-1606.4928028452	5	2	0
262700	-1603.98516328819	5	1	0
262800	-1616.97727370978	7	2	0
262900	-1610.03512749546	4	3	0
263000	-1605.77167640081	6	1	0
263100	-1609.21366461097	4	4	0
263200	-1597.89754509426	4	1	0
263300	-1601.81717063184	4	1	0
263400	-1605.96406606894	3	3	0
263500	-1617.48329557677	7	2	0
263600	-1602.69559875983	4	2	0
263700	-1605.01930287312	4	3	0
263800	-1599.25857900936	4	1	0
263900	-1620.3553703924	6	3	0
264000	-1616.32333229899	8	1	0
264100	-1610.60766634931	5	2	0
264200	-1602.81390944948	5	1	0
264300	-1609.51827410255	5	3	0
264400	-1609.97233544955	5	3	0
264500	-1620.17176530961	2	5	0
264600	-1610.514334788	1	3	0
264700	-1619.98723763572	5	3	0
264800	-1609.07738287636	1	3	0
264900	-1612.88531688877	3	2	0
265000	-1605.79448185262	2	1	0
265100	-1613.25219607107	1	3	0
265200	-1609.78910335854	2	2	0
265300	-1625.81079369473	3	5	0
265400	-1624.06081747283	4	4	0
265500	-1624.19954976867	4	4	0
265600	-1611.81765046169	2	3	0
265700	-1617.53222967387	4	3	0
265800	-1609.13044988462	1	3	0
265900	-1607.40872578449	1	1	0
266000	-1611.53934665405	1	4	0
266100	-1614.76898272057	4	4	0
266200	-1606.0971759115	2	3	0
266300	-1601.99451970325	2	2	0
266400	-1601.31651762345	2	2	0
266500	-1613.80053286215	3	3	0
266600	-1606.9652225728	2	1	0
266700	-1608.5203975193	3	1	0
266800	-1605.4286460151	2	3	0
266900	-1621.93858515278	3	4	0
267000	-1614.2286503406	3	2	0
267100	-1617.84407251699	3	3	0
267200	-1608.63397753253	2	2	0
267300	-1608.2162163328	1	3	0
267400	-1605.3020710508	2	1	0
267500	-1614.41075624494	3	3	0
267600	-1615.50108194469	2	4	0
267700	-1604.87961715483	1	2	0
267800	-1608.50903954156	2	2	0
267900	-1611.66900988918	3	1	0
268000	-1614.11388091926	4	2	0
268100	-1615.87976161715	3	3	0
268200	-1612.39087889985	4	1	0
268300	-1614.10742302218	4	2	0
268400	-1610.06146470164	2	1	0
268500	-1612.50234634909	5	1	0
268600	-1601.44716117189	3	1	0
268700	-1604.50348637644	4	2	0
268800	-1601.21651613634	3	3	0
268900	-1624.8352161512	5	5	0
269000	-1617.52147975623	6	2	0
269100	-1616.9936849271	4	2	0
269200	-1626.098712891	2	5	0
269300	-1608.39124552326	2	2	0
269400	-1613.87562552502	3	2	0
269500	-1616.54955530333	4	2	0
269600	-1613.94629341626	4	2	0
269700	-1606.30076929622	1	2	0
269800	-1612.71600437872	2	2	0
269900	-1611.83260009689	1	3	0
270000	-1627.72588215523	5	3	0
270100	-1617.31114389877	2	4	0
270200	-1619.93850365531	4	3	0
270300	-1624.51897835588	5	4	0
270400	-1621.28963569788	3	4	0
270500	-1621.71998940093	2	4	0
270600	-1616.67605358186	2	4	0
270700	-1614.57748940877	2	3	0
270800	-1619.95009265528	1	6	0
270900	-1613.24951560661	2	3	0
271000	-1606.53157802946	2	1	0
271100	-1605.16863042964	2	1	0
271200	-1606.4697054925	2	1	0
271300	-1611.82405334438	2	3	0
271400	-1616.73329202513	2	4	0
271500	-1617.31988704666	4	2	0
271600	-1618.26879449086	4	2	0
271700	-1610.25434306581	2	1	0
271800	-1616.67160396251	3	3	0
271900	-1620.52013727127	4	3	0
272000	-1626.64940517498	5	4	0
272100	-1611.33993084168	3	2	0
272200	-1626.19904288572	5	3	0
272300	-1621.64979299811	1	6	0
272400	-1618.03510199894	1	5	0
272500	-1614.98816479876	4	2	0
272600	-1612.43511685424	3	2	0
272700	-1613.0598096953	3	1	0
272800	-1610.76758649356	1	2	0
272900	-1626.25664817629	4	5	0
273000	-1615.20056543824	4	2	0
273100	-1609.38364021095	2	2	0
273200	-1610.73661917464	3	2	0
273300	-1611.98897339531	4	1	0
273400	-1607.77479201121	4	2	0
273500	-1611.05341510704	4	2	0
273600	-1609.89396681202	4	1	0
273700	-1609.017078995	4	1	0
273800	-1617.66696243436	3	3	0
273900	-1608.81727142939	1	2	0
274000	-1613.17293543754	4	1	0
274100	-1622.56410651332	6	3	0
274200	-1612.31893125888	4	1	0
274300	-1611.19476793114	4	1	0
274400	-1610.4845756268	2	3	0
274500	-1602.51636592886	2	2	0
274600	-1609.8425733273	3	2	0
274700	-1617.13198521519	5	2	0
274800	-1614.76901155961	3	2	0
274900	-1620.56905156427	1	6	0
275000	-1628.37559617816	3	6	0
275100	-1619.13374490589	3	4	0
275200	-1632.64617744786	5	4	0
275300	-1613.73517815937	3	2	0
275400	-1615.71907669912	3	3	0
275500	-1619.4416446484	4	1	0
275600	-1624.02396031874	4	2	0
275700	-1612.31243759153	4	2	0
275800	-1614.60687599334	4	3	0
275900	-1609.29160744733	2	2	0
276000	-1612.21718908468	3	2	0
276100	-1607.84443956081	2	1	0
276200	-1616.46499606916	2	3	0
276300	-1619.90816654358	4	3	0
276400	-1612.73723130908	2	3	0
276500	-1610.2545257973	1	3	0
276600	-1616.43667811953	3	4	0
276700	-1612.65414147009	2	3	0
276800	-1614.87492862241	3	3	0
276900	-1627.25718852238	5	4	0
277000	-1618.58230082348	4	2	0
277100	-1624.66669386943	1	6	0
277200	-1629.15647085539	6	3	0
277300	-1627.67534127952	3	6	0
277400	-1631.66959934659	3	7	0
277500	-1605.4237846922	2	2	0
277600	-1610.80947027127	3	3	0
277700	-1622.4199285713	4	3	0
277800	-1621.08970061086	4	3	0
277900	-1606.22869680253	2	1	0
278000	-1610.11671361809	1	3	0
278100	-1619.93624988745	3	4	0
278200	-1617.6163405234	4	3	0
278300	-1618.5057111475	4	2	0
278400	-1613.63018279653	3	2	0
278500	-1612.59596156769	2	3	0
278600	-1605.81245311081	1	2	0
278700	-1614.07611671598	2	2	0
278800	-1610.68256295868	1	3	0
278900	-1608.49257477487	2	2	0
279000	-1611.40229162475	2	3	0
279100	-1617.14134428104	1	5	0
279200	-1607.13015255423	2	2	0
279300	-1616.23454764658	3	3	0
279400	-1613.9938875373	5	2	0
279500	-1612.98250418797	4	2	0
279600	-1613.17088582847	3	2	0
279700	-1618.2130668279	5	1	0
279800	-1614.25521097077	4	2	0
279900	-1633.78336561182	3	7	0
280000	-1621.92389950436	5	4	0
280100	-1611.02877833898	4	1	0
280200	-1611.62767967852	3	3	0
280300	-1611.93856607992	1	4	0
280400	-1610.36468394062	1	3	0
280500	-1610.27942850017	1	3	0
280600	-1615.050416931	1	4	0
280700	-1609.27599541866	1	3	0
280800	-1611.38675975434	2	3	0
280900	-1608.15213414547	2	1	0
281000	-1605.98871725913	2	1	0
281100	-1613.59805478551	2	4	0
281200	-1623.53891270393	3	5	0
281300	-1610.19684499179	1	2	0
281400	-1617.92737391311	2	4	0
281500	-1610.99092010554	2	2	0
281600	-1616.93564960502	1	5	0
281700	-1606.55086011685	2	1	0
281800	-1636.33536512545	4	7	0
281900	-1618.5677748598	3	4	0
282000	-1614.31760935204	4	2	0
282100	-1604.97552723509	2	1	0
282200	-1619.03572152794	5	3	0
282300	-1608.06592399504	2	2	0
282400	-1606.55217980501	3	3	0
282500	-1631.26730782346	6	6	0
282600	-1623.09285908447	7	3	0
282700	-1607.88968927812	3	3	0
282800	-1609.24328657746	3	4	0
282900	-1619.03729754835	4	4	0
283000	-1611.93840996815	3	4	0
283100	-1615.52361761836	4	4	0
283200	-1602.78377204505	2	2	0
283300	-1616.97847656052	3	5	0
283400	-1619.42183538173	3	4	0
283500	-1619.19568354595	2	5	0
283600	-1605.52928659417	1	2	0
283700	-1612.97819831734	1	4	0
283800	-1619.26021693043	2	4	0
283900	-1616.67490737909	3	3	0
284000	-1608.95853458631	2	2	0
284100	-1612.97103410021	3	2	0
284200	-1613.95003026597	3	2	0
284300	-1607.91005674936	1	3	0
284400	-1607.16089716707	3	1	0
284500	-1607.02314638062	2	1	0
284600	-1610.11720910087	3	1	0
284700	-1616.59649842517	2	4	0
284800	-1611.0237241491	3	2	0
284900	-1614.25377292067	1	4	0
285000	-1611.68353241463	3	2	0
285100	-1611.3204263722	2	3	0
285200	-1615.21920596393	3	2	0
285300	-1611.20493121782	2	3	0
285400	-1617.39860518069	4	3	0
285500	-1619.5176683449	4	3	0
285600	-1616.94839445168	3	3	0
285700	-1612.59747200634	2	3	0
285800	-1606.72327484517	1	2	0
285900	-1609.04892473371	2	2	0
286000	-1614.6967080336	2	3	0
286100	-1617.58506445965	2	4	0
286200	-1619.70609819925	4	2	0
286300	-1613.27153260258	4	1	0
286400	-1603.32419687672	3	1	0
286500	-1610.76392860543	2	3	0
286600	-1606.97731945407	3	3	0
286700	-1613.66749794533	5	2	0
286800	-1613.77141667034	5	4	0
286900	-1609.86626746269	4	3	0
287000	-1600.25457474504	3	2	0
287100	-1614.12807837489	5	2	0
287200	-1614.53772870591	5	1	0
287300	-1604.75791762148	3	1	0
287400	-1607.05941790058	4	2	0
287500	-1601.82535349232	2	2	0
287600	-1602.95733390922	2	2	0
287700	-1608.07920925583	2	4	0
287800	-1618.42400202997	5	4	0
287900	-1614.05364033994	3	4	0
288000	-1631.52595395077	6	5	0
288100	-1603.90757405271	2	3	0
288200	-1614.2035035538	2	5	0
288300	-1613.29223398343	3	3	0
288400	-1614.99568690843	3	5	0
288500	-1606.30554258972	4	2	0
288600	-1611.85225568403	7	1	0
288700	-1608.96933395364	6	1	0
288800	-1614.38547905653	6	2	0
288900	-1608.80073799482	4	3	0
289000	-1612.27434428794	5	3	0
289100	-1606.74549272565	4	3	0
289200	-1610.14797588858	4	3	0
289300	-1612.44039840617	4	4	0
289400	-1613.38825650184	4	4	0
289500	-1629.38209835068	6	5	0
289600	-1607.49767818403	4	4	0
289700	-1609.46519359617	4	4	0
289800	-1609.26135190598	5	3	0
289900	-1616.1993392982	6	3	0
290000	-1616.65359978329	7	2	0
290100	-1614.68848041713	5	4	0
290200	-1599.3436392428	4	1	0
290300	-1608.25824931034	4	2	0
290400	-1601.09826796523	3	2	0
290500	-1599.25520249211	4	1	0
290600	-1612.58996765857	4	3	0
290700	-1607.29725659276	4	3	0
290800	-1608.59130143716	4	3	0
290900	-1610.62016853404	4	3	0
291000	-1608.82366336675	5	2	0
291100	-1611.09920996361	5	3	0
291200	-1607.76519424542	4	3	0
291300	-1611.45356278691	4	3	0
291400	-1606.44410116966	5	2	0
291500	-1604.09724880584	4	2	0
291600	-1605.99181779916	5	2	0
291700	-1609.96991950355	5	3	0
291800	-1610.12544045136	5	3	0
291900	-1628.88954489877	7	6	0
292000	-1608.78379050837	5	3	0
292100	-1607.7745613668	5	2	0
292200	-1613.42412811181	6	2	0
292300	-1605.12659652758	4	2	0
292400	-1622.47130297544	5	6	0
292500	-1605.24407937262	4	1	0
292600	-1625.09266429494	7	3	0
292700	-1616.18641601455	6	2	0
292800	-1606.35510357893	3	3	0
292900	-1614.7451299979	4	4	0
293000	-1604.18985203754	2	2	0
293100	-1608.98382146364	1	3	0
293200	-1616.28688895992	4	2	0
293300	-1611.32995990271	2	3	0
293400	-1612.89871041192	3	2	0
293500	-1611.41689989382	3	2	0
293600	-1611.04815778796	2	2	0
293700	-1608.30974450171	3	1	0
293800	-1627.77852020119	5	4	0
293900	-1607.64797438233	2	1	0
294000	-1619.76839847471	5	2	0
294100	-1607.8460593518	2	1	0
294200	-1610.72317230284	1	3	0
294300	-1610.28312022651	4	1	0
294400	-1628.97220960599	4	5	0
294500	-1614.30012325139	3	3	0
294600	-1607.30551963634	2	1	0
294700	-1616.00415278301	4	2	0
294800	-1607.35869307842	2	1	0
294900	-1612.1158128997	4	1	0
295000	-1612.5893124294	3	2	0
295100	-1607.37334329384	2	2	0
295200	-1612.48404675134	3	2	0
295300	-1615.59292618469	4	2	0
295400	-1616.60677625836	3	4	0
295500	-1635.55037798457	5	7	0
295600	-1609.66842116309	2	2	0
295700	-1610.99512627252	2	2	0
295800	-1624.95140183378	2	5	0
295900	-1624.79817061071	4	3	0
296000	-1611.08149392585	3	2	0
296100	-1615.69096735163	3	3	0
296200	-1621.27771355369	2	5	0
296300	-1614.33625933063	1	4	0
296400	-1606.78120496462	2	2	0
296500	-1625.65661736854	5	3	0
296600	-1620.18728606508	2	7	0
296700	-1617.74927366976	6	2	0
296800	-1607.64732347941	2	1	0
296900	-1604.05738627173	2	2	0
297000	-1612.52367848584	1	4	0
297100	-1605.69660943216	1	2	0
297200	-1615.61581848935	3	3	0
297300	-1607.81878287924	2	2	0
297400	-1610.66243976614	3	2	0
297500	-1612.42104927579	5	3	0
297600	-1612.55111057692	3	5	0
297700	-1605.52576299606	4	2	0
297800	-1600.6771665706	4	1	0
297900	-1602.33824379277	5	1	0
298000	-1607.41551098443	5	1	0
298100	-1614.60049783356	6	3	0
298200	-1616.54749566447	7	2	0
298300	-1613.1604195366	4	4	0
298400	-1614.752536127	2	4	0
298500	-1607.70507731834	1	2	0
298600	-1614.43431837099	3	3	0
298700	-1612.74763032648	2	3	0
298800	-1609.26255037056	5	2	0
298900	-1610.66599178518	5	3	0
299000	-1621.84012239828	6	3	0
299100	-1609.52519219397	4	3	0
299200	-1630.72444691862	6	5	0
299300	-1620.8322720927	6	4	0
299400	-1608.49369472969	3	4	0
299500	-1629.94559004668	4	6	0
299600	-1616.97127767658	6	3	0
299700	-1620.68948618298	7	3	0
299800	-1603.40225123684	5	1	0
299900	-1606.79928365463	5	1	0
3e+05	-1614.44393518151	6	2	0
300100	-1617.84676795633	7	3	0
300200	-1618.23767529608	5	3	0
300300	-1612.9189337885	5	2	0
300400	-1606.54101173728	5	2	0
300500	-1611.34735585308	5	2	0
300600	-1609.16511651969	4	4	0
300700	-1611.11837549081	6	3	0
300800	-1604.95293020805	3	3	0
300900	-1615.89077474962	6	3	0
301000	-1612.32374806191	6	3	0
301100	-1597.63762363779	4	1	0
301200	-1609.90874934234	6	1	0
301300	-1601.76023117587	4	2	0
301400	-1608.95959592903	6	2	0
301500	-1605.62457015835	4	3	0
301600	-1601.24807584291	3	2	0
301700	-1600.95407350074	4	2	0
301800	-1608.14766929717	3	4	0
301900	-1607.32811181862	3	4	0
302000	-1618.66563038394	3	6	0
302100	-1610.69344086844	3	5	0
302200	-1607.53834762413	6	1	0
302300	-1603.77535675507	4	1	0
302400	-1610.33919106431	4	4	0
302500	-1619.76043821403	8	2	0
302600	-1603.56242259498	4	2	0
302700	-1611.06003345443	5	3	0
302800	-1609.4818450682	6	2	0
302900	-1604.61345866769	4	2	0
303000	-1612.70467986905	5	2	0
303100	-1612.57381203505	5	2	0
303200	-1607.09530521085	4	2	0
303300	-1628.39953335947	6	6	0
303400	-1599.0000972475	3	2	0
303500	-1603.44434791958	3	2	0
303600	-1608.76181212075	6	1	0
303700	-1611.6547377617	7	1	0
303800	-1614.40394471154	6	1	0
303900	-1609.69382063808	5	1	0
304000	-1617.74382149879	4	5	0
304100	-1605.70648206479	4	3	0
304200	-1603.56913051912	4	2	0
304300	-1614.70100868218	4	4	0
304400	-1609.11584288858	4	3	0
304500	-1621.336024206	7	2	0
304600	-1608.58522334542	5	2	0
304700	-1607.47476934153	5	2	0
304800	-1608.23672215807	5	2	0
304900	-1607.61923615476	5	2	0
305000	-1603.53967156002	3	2	0
305100	-1604.1584213351	5	1	0
305200	-1602.29910841274	4	1	0
305300	-1614.68910016739	4	4	0
305400	-1617.75320797825	5	1	0
305500	-1620.67279748568	6	3	0
305600	-1615.79474417323	4	3	0
305700	-1610.9038156984	3	1	0
305800	-1610.02530069319	4	2	0
305900	-1614.74821492801	4	3	0
306000	-1622.16032360496	4	5	0
306100	-1611.3251152575	4	2	0
306200	-1614.55756346346	5	3	0
306300	-1616.12753760463	6	2	0
306400	-1611.71250625518	5	2	0
306500	-1604.95332336254	4	2	0
306600	-1607.16635665188	5	1	0
306700	-1612.9737360011	5	3	0
306800	-1623.80879776999	3	6	0
306900	-1612.65074095542	4	3	0
307000	-1609.65720569385	4	3	0
307100	-1602.02835950845	3	3	0
307200	-1603.18200351292	4	1	0
307300	-1638.24332012715	10	3	0
307400	-1605.79539870573	4	3	0
307500	-1624.23288809285	8	2	0
307600	-1615.50766573982	6	3	0
307700	-1617.44243287496	6	2	0
307800	-1615.06602182524	4	5	0
307900	-1609.65369083929	4	4	0
308000	-1608.92496191616	6	2	0
308100	-1616.81294772461	6	4	0
308200	-1615.60358609721	6	4	0
308300	-1608.90728003632	4	4	0
308400	-1604.55126570032	4	3	0
308500	-1611.42015783804	5	2	0
308600	-1611.16771531982	6	3	0
308700	-1607.54935533764	5	2	0
308800	-1603.06685831048	4	3	0
308900	-1605.81411110362	5	2	0
309000	-1605.48557624733	5	2	0
309100	-1618.38012026809	8	2	0
309200	-1606.40360145513	6	1	0
309300	-1607.29087805302	6	1	0
309400	-1612.41774951161	5	4	0
309500	-1612.84191936514	5	3	0
309600	-1616.74728647756	8	1	0
309700	-1609.26821014016	4	4	0
309800	-1602.92296897756	4	1	0
309900	-1610.93589601181	5	3	0
310000	-1617.61460067975	6	3	0
310100	-1609.13140520275	4	4	0
310200	-1620.91197764325	5	6	0
310300	-1613.03528592638	5	4	0
310400	-1621.80628774677	4	6	0
310500	-1608.04819945028	4	1	0
310600	-1601.45806802528	3	2	0
310700	-1621.39708504948	5	5	0
310800	-1623.09703599065	8	2	0
310900	-1608.58564190658	4	3	0
311000	-1607.27938665061	5	2	0
311100	-1607.67939953485	6	1	0
311200	-1608.17324397201	5	2	0
311300	-1600.8000425134	4	1	0
311400	-1626.28662122306	9	3	0
311500	-1611.93189269824	3	4	0
311600	-1601.83004732751	3	3	0
311700	-1615.32902128252	6	3	0
311800	-1605.5352866817	5	2	0
311900	-1610.24211820871	6	2	0
312000	-1600.73191794207	3	2	0
312100	-1607.60710486781	3	4	0
312200	-1601.5568132923	4	1	0
312300	-1611.33308613371	5	2	0
312400	-1611.81069324828	4	3	0
312500	-1620.12429815983	7	3	0
312600	-1622.15355077866	5	5	0
312700	-1602.74241120826	5	1	0
312800	-1627.03827325624	9	3	0
312900	-1611.61176415945	6	2	0
313000	-1609.95737115148	4	3	0
313100	-1605.70656087916	4	2	0
313200	-1617.57509453369	6	3	0
313300	-1601.63175252897	4	2	0
313400	-1602.08750799422	4	2	0
313500	-1606.92424777621	4	3	0
313600	-1605.43567217586	5	2	0
313700	-1607.28366051679	5	2	0
313800	-1600.31460339275	4	1	0
313900	-1615.19567154253	7	1	0
314000	-1600.82982239616	4	1	0
314100	-1605.83581699096	3	3	0
314200	-1600.99164873281	3	2	0
314300	-1605.74471257081	6	1	0
314400	-1601.69949622647	5	1	0
314500	-1603.60055710968	4	3	0
314600	-1602.68827563834	5	1	0
314700	-1601.16565442727	3	3	0
314800	-1617.14172777644	6	4	0
314900	-1609.36421149015	6	2	0
315000	-1613.5071760538	8	1	0
315100	-1610.75456570385	4	4	0
315200	-1607.51875804945	3	4	0
315300	-1599.93697722343	3	2	0
315400	-1598.15206034252	3	2	0
315500	-1607.78648545776	6	1	0
315600	-1613.2066222406	7	2	0
315700	-1621.85766847105	7	3	0
315800	-1602.51117107284	5	1	0
315900	-1602.3180183505	4	1	0
316000	-1608.12142864508	5	3	0
316100	-1602.965623746	4	2	0
316200	-1609.43866160518	4	4	0
316300	-1611.14376705794	4	5	0
316400	-1601.22190838093	4	1	0
316500	-1600.89239581191	4	1	0
316600	-1599.77035336783	4	1	0
316700	-1609.42801781486	7	1	0
316800	-1608.8890364698	5	2	0
316900	-1603.39925991442	5	1	0
317000	-1618.34787637213	7	2	0
317100	-1604.71120582722	5	2	0
317200	-1610.15781172049	5	3	0
317300	-1605.68430697738	5	1	0
317400	-1607.94646060184	4	4	0
317500	-1609.45784269369	6	2	0
317600	-1606.73574711818	6	1	0
317700	-1605.0419595202	4	2	0
317800	-1620.65725476185	6	4	0
317900	-1619.24308411574	6	4	0
318000	-1623.89291890377	4	6	0
318100	-1600.51701451857	3	2	0
318200	-1626.52372497317	6	5	0
318300	-1614.06070793475	4	4	0
318400	-1628.54310758909	7	5	0
318500	-1620.89304170573	8	2	0
318600	-1608.13228783777	3	4	0
318700	-1604.89276237392	3	3	0
318800	-1614.03292277511	6	2	0
318900	-1616.18655203342	4	5	0
319000	-1612.04200181989	5	3	0
319100	-1609.01140346765	6	1	0
319200	-1608.77530557911	5	3	0
319300	-1606.79344019453	4	3	0
319400	-1619.16517912712	5	5	0
319500	-1599.8987036495	4	1	0
319600	-1607.04217429571	4	3	0
319700	-1608.28905386034	4	4	0
319800	-1606.51529024502	5	2	0
319900	-1606.13743345281	4	3	0
320000	-1613.95726332428	7	2	0
320100	-1611.56393349372	5	3	0
320200	-1615.66961565713	5	4	0
320300	-1610.03938292519	6	2	0
320400	-1612.15148099571	6	3	0
320500	-1604.65152802578	3	4	0
320600	-1609.27589750115	6	1	0
320700	-1596.56286926258	3	2	0
320800	-1606.09841514914	5	3	0
320900	-1620.89334671258	7	3	0
321000	-1611.5280760602	5	4	0
321100	-1600.18497381622	3	3	0
321200	-1602.0701888339	3	3	0
321300	-1621.56268218452	7	2	0
321400	-1614.41681243246	5	2	0
321500	-1614.47930894964	2	4	0
321600	-1610.91395572817	4	1	0
321700	-1609.84092629365	4	1	0
321800	-1606.18408184086	3	1	0
321900	-1611.69549648403	3	2	0
322000	-1624.55258716314	7	1	0
322100	-1611.19257793722	3	2	0
322200	-1616.66617971765	3	4	0
322300	-1611.73795362224	4	2	0
