"Iteration"	"speciation"	"extinction"
2	0.662140334403774	0.615093303885926
3	0.785915085672268	0.731584647362735
4	0.660942508022477	0.611642254658408
5	0.707847315778917	0.65070856061306
6	0.713802606683609	0.656663851517752
7	0.660773008791512	0.607879187984438
8	0.71730319283555	0.658390857359835
9	0.71730319283555	0.658390857359835
10	0.649857176150228	0.590944840674514
11	0.648466040178531	0.589553704702816
12	0.7173787254615	0.652034921870787
13	0.7173787254615	0.652034921870787
14	0.740346888904665	0.674840008785675
15	0.740346888904665	0.674840008785675
16	0.740346888904665	0.674840008785675
17	0.740346888904665	0.674840008785675
18	0.740346888904665	0.674840008785675
19	0.716301151307029	0.65292187012009
20	0.705446066494111	0.643027257688671
21	0.727443182572186	0.665024373766746
22	0.687643203993432	0.628639462251489
23	0.714622047452143	0.65330336577814
24	0.734428045478856	0.675065647477365
25	0.734428045478856	0.675065647477365
26	0.734428045478856	0.675065647477365
27	0.719166666130217	0.661037815894941
28	0.665239480216369	0.607110629981093
29	0.675112358625904	0.619074643965479
30	0.675112358625904	0.619074643965479
31	0.675519957987767	0.618354126863057
32	0.749450248595337	0.692841964093707
33	0.694485311999646	0.637877027498016
34	0.701032738620868	0.640369029362772
35	0.777876448192295	0.710563085930939
36	0.656590348196796	0.597136361976266
37	0.804459357542573	0.745005371322042
38	0.804459357542573	0.745005371322042
39	0.719223560939807	0.659769574719277
40	0.719223560939807	0.659769574719277
41	0.719223560939807	0.659769574719277
42	0.740312019130256	0.680858032909726
43	0.875313135717631	0.823858212658196
44	0.855574570068912	0.804119647009478
45	0.855574570068912	0.804119647009478
46	0.659984536520907	0.610354976175436
47	0.659984536520907	0.610354976175436
48	0.734504692912855	0.684875132567384
49	0.734504692912855	0.684875132567384
50	0.736140807439805	0.686511247094334
51	0.736140807439805	0.686511247094334
52	0.686799948027001	0.640496877851585
53	0.65769735282215	0.613356337990402
54	0.744241167125809	0.694065492116141
55	0.744241167125809	0.694065492116141
56	0.744241167125809	0.694065492116141
57	0.744241167125809	0.694065492116141
58	0.688657120218921	0.638481445209253
59	0.688657120218921	0.638481445209253
60	0.767599384740898	0.71742370973123
61	0.749158774191122	0.698983099181454
62	0.718695536282942	0.668519861273274
63	0.718695536282942	0.668519861273274
64	0.758846094455265	0.708670419445597
65	0.758846094455265	0.708670419445597
66	0.818447686566312	0.766054492493171
67	0.818447686566312	0.766054492493171
68	0.889917735918132	0.845740743334809
